repo,old_env,new_env,old_code,new_code
numpy/numpy,v1.24.1,v1.24.2,"['                 op(scalar1, scalar2)\n', '         else:\n', '             scalar_res = op(scalar1, scalar2)\n', '+            assert_array_equal(scalar_res, res, strict=True)\n', '+\n', '+\n', '+@pytest.mark.slow\n', '+@settings(max_examples=10000, deadline=2000)\n', '+@given(sampled_from(reasonable_operators_for_scalars),\n', '+       hynp.arrays(dtype=hynp.scalar_dtypes(), shape=()),\n', '+       hynp.arrays(dtype=hynp.scalar_dtypes(), shape=()))\n', '+def test_array_scalar_ufunc_equivalence(op, arr1, arr2):\n', '+    """"""\n', '+    This is a thorough test attempting to cover important promotion paths\n', '+    and ensuring that arrays and scalars stay as aligned as possible.\n', '+    However, if it creates troubles, it should maybe just be removed.\n', '+    """"""\n', '+    check_ufunc_scalar_equivalence(op, arr1, arr2)\n', '+\n', '+\n', '+@pytest.mark.slow\n', '+@given(sampled_from(reasonable_operators_for_scalars),\n', '+       hynp.scalar_dtypes(), hynp.scalar_dtypes())\n', '+def test_array_scalar_ufunc_dtypes(op, dt1, dt2):\n', ""+    # Same as above, but don't worry about sampling weird values so that we\n"", '+    # do not have to sample as much\n', '+    arr1 = np.array(2, dtype=dt1)\n', '+    arr2 = np.array(3, dtype=dt2)  # some power do weird things.\n', '+\n', '+    check_ufunc_scalar_equivalence(op, arr1, arr2)\n', '+\n', '+\n', '+@pytest.mark.parametrize(""fscalar"", [np.float16, np.float32])\n', '+def test_int_float_promotion_truediv(fscalar):\n', '+    # Promotion for mixed int and float32/float16 must not go to float64\n', '+    i = np.int8(1)\n', '+    f = fscalar(1)\n', '+    expected = np.result_type(i, f)\n', '+    assert (i / f).dtype == expected\n', '+    assert (f / i).dtype == expected\n', '+    # But normal int / int true division goes to float64:\n', '+    assert (i / i).dtype == np.dtype(""float64"")\n', '+    # For int16, result has to be ast least float32 (takes ufunc path):\n', '+    assert (np.int16(1) / f).dtype == np.dtype(""float32"")\n', ' \n', ' \n', ' class TestBaseMath:\n']","['                 op(scalar1, scalar2)\n', '         else:\n', '             scalar_res = op(scalar1, scalar2)\n', '-            assert_array_equal(scalar_res, res)\n', ' \n', ' \n', ' class TestBaseMath:\n']"
numpy/numpy,v1.24.1,v1.24.2,"['             check(func, pts, 1j)\n', '             check(func, pts, 1+1j)\n', ' \n', '+    @np.errstate(all=""ignore"")\n', '+    def test_promotion_corner_cases(self):\n', '+        for func in self.funcs:\n', '+            assert func(np.float16(1)).dtype == np.float16\n', '+            # Integer to low precision float promotion is a dubious choice:\n', '+            assert func(np.uint8(1)).dtype == np.float16\n', '+            assert func(np.int16(1)).dtype == np.float32\n', '+\n', ' \n', ' class TestAttributes:\n', '     def test_attributes(self):\n']","['             check(func, pts, 1j)\n', '             check(func, pts, 1+1j)\n', ' \n', ' \n', ' class TestAttributes:\n', '     def test_attributes(self):\n']"
numpy/numpy,v1.24.1,v1.24.2,"['         detect_arch = (\n', '             (""cc_on_x64"",      "".*(x|x86_|amd)64.*"", """"),\n', '             (""cc_on_x86"",      "".*(win32|x86|i386|i686).*"", """"),\n', '+            (""cc_on_ppc64le"",  "".*(powerpc|ppc)64(el|le).*|.*powerpc.*"",\n', '+                                          ""defined(__powerpc64__) && ""\n', '+                                          ""defined(__LITTLE_ENDIAN__)""),\n', '+            (""cc_on_ppc64"",    "".*(powerpc|ppc).*|.*powerpc.*"",\n', '+                                          ""defined(__powerpc64__) && ""\n', '+                                          ""defined(__BIG_ENDIAN__)""),\n', '             (""cc_on_aarch64"",  "".*(aarch64|arm64).*"", """"),\n', '             (""cc_on_armhf"",    "".*arm.*"", ""defined(__ARM_ARCH_7__) || ""\n', '                                           ""defined(__ARM_ARCH_7A__)""),\n']","['         detect_arch = (\n', '             (""cc_on_x64"",      "".*(x|x86_|amd)64.*"", """"),\n', '             (""cc_on_x86"",      "".*(win32|x86|i386|i686).*"", """"),\n', '-            (""cc_on_ppc64le"",  "".*(powerpc|ppc)64(el|le).*"", """"),\n', '-            (""cc_on_ppc64"",    "".*(powerpc|ppc)64.*"", """"),\n', '             (""cc_on_aarch64"",  "".*(aarch64|arm64).*"", """"),\n', '             (""cc_on_armhf"",    "".*arm.*"", ""defined(__ARM_ARCH_7__) || ""\n', '                                           ""defined(__ARM_ARCH_7A__)""),\n']"
numpy/numpy,v1.24.1,v1.24.2,"[""     array([('alpha, #42', 10.), ('beta, #64',  2.)],\n"", ""           dtype=[('label', '<U12'), ('value', '<f8')])\n"", ' \n', '+    Quoted fields can be separated by multiple whitespace characters:\n', '+\n', '+    >>> s = StringIO(\'""alpha, #42""       10.0\\n""beta, #64"" 2.0\\n\')\n', '+    >>> dtype = np.dtype([(""label"", ""U12""), (""value"", float)])\n', '+    >>> np.loadtxt(s, dtype=dtype, delimiter=None, quotechar=\'""\')\n', ""+    array([('alpha, #42', 10.), ('beta, #64',  2.)],\n"", ""+          dtype=[('label', '<U12'), ('value', '<f8')])\n"", '+\n', '     Two consecutive quote characters within a quoted field are treated as a\n', '     single escaped character:\n', ' \n']","[""     array([('alpha, #42', 10.), ('beta, #64',  2.)],\n"", ""           dtype=[('label', '<U12'), ('value', '<f8')])\n"", ' \n', '     Two consecutive quote characters within a quoted field are treated as a\n', '     single escaped character:\n', ' \n']"
numpy/numpy,v1.24.1,v1.24.2,"['     assert_array_equal(res, expected)\n', ' \n', ' \n', '+@pytest.mark.parametrize(""q"", (\'""\', ""\'"", ""`""))\n', '+def test_quoted_field_with_whitepace_delimiter(q):\n', '+    txt = StringIO(\n', '+        f""{q}alpha, x{q}     2.5\\n{q}beta, y{q} 4.5\\n{q}gamma, z{q}   5.0\\n""\n', '+    )\n', ""+    dtype = np.dtype([('f0', 'U8'), ('f1', np.float64)])\n"", '+    expected = np.array(\n', '+        [(""alpha, x"", 2.5), (""beta, y"", 4.5), (""gamma, z"", 5.0)], dtype=dtype\n', '+    )\n', '+\n', '+    res = np.loadtxt(txt, dtype=dtype, delimiter=None, quotechar=q)\n', '+    assert_array_equal(res, expected)\n', '+\n', '+\n', ' def test_quote_support_default():\n', '     """"""Support for quoted fields is disabled by default.""""""\n', '     txt = StringIO(\'""lat,long"", 45, 30\\n\')\n']","['     assert_array_equal(res, expected)\n', ' \n', ' \n', ' def test_quote_support_default():\n', '     """"""Support for quoted fields is disabled by default.""""""\n', '     txt = StringIO(\'""lat,long"", 45, 30\\n\')\n']"
numpy/numpy,v1.24.1,v1.24.2,"['     are too small or too large.\n', '     """"""\n', ' \n', ""+    @pytest.fixture(scope='class', autouse=True)\n"", '+    def use_ascii(self):\n', ""+        poly.set_default_printstyle('ascii')\n"", '+\n', '     def test_str(self):\n', '         p = poly.Polynomial([1/2, 1/7, 1/7*10**8, 1/7*10**9])\n', ""         assert_equal(str(p), '0.5 + 0.14285714 x + 14285714.28571429 x**2 '\n""]","['     are too small or too large.\n', '     """"""\n', ' \n', '     def test_str(self):\n', '         p = poly.Polynomial([1/2, 1/7, 1/7*10**8, 1/7*10**9])\n', ""         assert_equal(str(p), '0.5 + 0.14285714 x + 14285714.28571429 x**2 '\n""]"
numpy/numpy,v1.24.1,v1.24.2,"['         type of the array_like objects does not match. The special\n', '         handling for scalars mentioned in the Notes section is disabled.\n', ' \n', '+        .. versionadded:: 1.24.0\n', '+\n', '     Raises\n', '     ------\n', '     AssertionError\n']","['         type of the array_like objects does not match. The special\n', '         handling for scalars mentioned in the Notes section is disabled.\n', ' \n', '     Raises\n', '     ------\n', '     AssertionError\n']"
numpy/numpy,v1.24.1,v1.24.2,"[' #-----------------------------------\n', ' \n', ' # Path to the release notes\n', ""+RELEASE_NOTES = 'doc/source/release/1.24.2-notes.rst'\n"", ' \n', ' \n', ' #-------------------------------------------------------\n']","[' #-----------------------------------\n', ' \n', ' # Path to the release notes\n', ""-RELEASE_NOTES = 'doc/source/release/1.24.1-notes.rst'\n"", ' \n', ' \n', ' #-------------------------------------------------------\n']"
numpy/numpy,v1.24.0,v1.24.1,"['     ""floor"", ""ceil"", ""sqrt"", ""log10"", ""log"", ""exp"", ""asin"",\n', '     ""acos"", ""atan"", ""fmod"", \'modf\', \'frexp\', \'ldexp\',\n', '     ""expm1"", ""log1p"", ""acosh"", ""asinh"", ""atanh"",\n', '+    ""rint"", ""trunc"", ""exp2"",\n', '     ""copysign"", ""nextafter"", ""strtoll"", ""strtoull"", ""cbrt"",\n', '     ""log2"", ""pow"", ""hypot"", ""atan2"",\n', '     ""creal"", ""cimag"", ""conj""\n', ' ]\n', ' \n']","['     ""floor"", ""ceil"", ""sqrt"", ""log10"", ""log"", ""exp"", ""asin"",\n', '     ""acos"", ""atan"", ""fmod"", \'modf\', \'frexp\', \'ldexp\',\n', '     ""expm1"", ""log1p"", ""acosh"", ""asinh"", ""atanh"",\n', '-    ""rint"", ""trunc"", ""exp2"", \n', '     ""copysign"", ""nextafter"", ""strtoll"", ""strtoull"", ""cbrt"",\n', '     ""log2"", ""pow"", ""hypot"", ""atan2"",\n', '-    ""csin"", ""csinh"", ""ccos"", ""ccosh"", ""ctan"", ""ctanh"",\n', '     ""creal"", ""cimag"", ""conj""\n', ' ]\n', ' \n']"
numpy/numpy,v1.24.0,v1.24.1,"[' C99_COMPLEX_FUNCS = [\n', '     ""cabs"", ""cacos"", ""cacosh"", ""carg"", ""casin"", ""casinh"", ""catan"",\n', '     ""catanh"", ""cexp"", ""clog"", ""cpow"", ""csqrt"",\n', '+    # The long double variants (like csinl)  should be mandatory on C11,\n', '+    # but are missing in FreeBSD. Issue gh-22850\n', '+    ""csin"", ""csinh"", ""ccos"", ""ccosh"", ""ctan"", ""ctanh"",\n', '     ]\n', ' \n', ' OPTIONAL_HEADERS = [\n']","[' C99_COMPLEX_FUNCS = [\n', '     ""cabs"", ""cacos"", ""cacosh"", ""carg"", ""casin"", ""casinh"", ""catan"",\n', '     ""catanh"", ""cexp"", ""clog"", ""cpow"", ""csqrt"",\n', '     ]\n', ' \n', ' OPTIONAL_HEADERS = [\n']"
numpy/numpy,v1.24.0,v1.24.1,"['                        (""__builtin_bswap32"", \'5u\'),\n', '                        (""__builtin_bswap64"", \'5u\'),\n', '                        (""__builtin_expect"", \'5, 0\'),\n', '+                       # Test `long long` for arm+clang 13 (gh-22811,\n', '+                       # but we use all versions of __builtin_mul_overflow):\n', '+                       (""__builtin_mul_overflow"", \'(long long)5, 5, (int*)5\'),\n', ""                        # MMX only needed for icc, but some clangs don't have it\n"", '                        (""_m_from_int64"", \'0\', ""emmintrin.h""),\n', '                        (""_mm_load_ps"", \'(float*)0\', ""xmmintrin.h""),  # SSE\n']","['                        (""__builtin_bswap32"", \'5u\'),\n', '                        (""__builtin_bswap64"", \'5u\'),\n', '                        (""__builtin_expect"", \'5, 0\'),\n', '-                       (""__builtin_mul_overflow"", \'5, 5, (int*)5\'),\n', ""                        # MMX only needed for icc, but some clangs don't have it\n"", '                        (""_m_from_int64"", \'0\', ""emmintrin.h""),\n', '                        (""_mm_load_ps"", \'(float*)0\', ""xmmintrin.h""),  # SSE\n']"
numpy/numpy,v1.24.0,v1.24.1,"[' # may be involved in their functionality.\n', ' import pytest, math, re\n', ' import itertools\n', '+import operator\n', '+from numpy.core._simd import targets, clear_floatstatus, get_floatstatus\n', ' from numpy.core._multiarray_umath import __cpu_baseline__\n', ' \n', '+def check_floatstatus(divbyzero=False, overflow=False,\n', '+                      underflow=False, invalid=False,\n', '+                      all=False):\n', '+    #define NPY_FPE_DIVIDEBYZERO  1\n', '+    #define NPY_FPE_OVERFLOW      2\n', '+    #define NPY_FPE_UNDERFLOW     4\n', '+    #define NPY_FPE_INVALID       8\n', '+    err = get_floatstatus()\n', '+    ret = (all or divbyzero) and (err & 1) != 0\n', '+    ret |= (all or overflow) and (err & 2) != 0\n', '+    ret |= (all or underflow) and (err & 4) != 0\n', '+    ret |= (all or invalid) and (err & 8) != 0\n', '+    return ret\n', '+\n', ' class _Test_Utility:\n', '     # submodule of the desired SIMD extension, e.g. targets[""AVX512F""]\n', '     npyv = None\n']","[' # may be involved in their functionality.\n', ' import pytest, math, re\n', ' import itertools\n', '-from numpy.core._simd import targets\n', ' from numpy.core._multiarray_umath import __cpu_baseline__\n', ' \n', ' class _Test_Utility:\n', '     # submodule of the desired SIMD extension, e.g. targets[""AVX512F""]\n', '     npyv = None\n']"
numpy/numpy,v1.24.0,v1.24.1,"['         nnan = self.notnan(self.setall(self._nan()))\n', '         assert nnan == [0]*self.nlanes\n', ' \n', '+    @pytest.mark.parametrize(""intrin_name"", [\n', '+        ""rint"", ""trunc"", ""ceil"", ""floor""\n', '+    ])\n', '+    def test_unary_invalid_fpexception(self, intrin_name):\n', '+        intrin = getattr(self, intrin_name)\n', '+        for d in [float(""nan""), float(""inf""), -float(""inf"")]:\n', '+            v = self.setall(d)\n', '+            clear_floatstatus()\n', '+            intrin(v)\n', '+            assert check_floatstatus(invalid=True) == False\n', ' \n', ""     @pytest.mark.parametrize('py_comp,np_comp', [\n"", '         (operator.lt, ""cmplt""),\n']","['         nnan = self.notnan(self.setall(self._nan()))\n', '         assert nnan == [0]*self.nlanes\n', ' \n', '-    import operator\n', ' \n', ""     @pytest.mark.parametrize('py_comp,np_comp', [\n"", '         (operator.lt, ""cmplt""),\n']"
numpy/numpy,v1.24.0,v1.24.1,"['             return [lane == mask_true for lane in vector]\n', ' \n', '         intrin = getattr(self, np_comp)\n', '+        cmp_cases = ((0, nan), (nan, 0), (nan, nan), (pinf, nan),\n', '+                     (ninf, nan), (-0.0, +0.0))\n', '         for case_operand1, case_operand2 in cmp_cases:\n', '             data_a = [case_operand1]*self.nlanes\n', '             data_b = [case_operand2]*self.nlanes\n']","['             return [lane == mask_true for lane in vector]\n', ' \n', '         intrin = getattr(self, np_comp)\n', '-        cmp_cases = ((0, nan), (nan, 0), (nan, nan), (pinf, nan), (ninf, nan))\n', '         for case_operand1, case_operand2 in cmp_cases:\n', '             data_a = [case_operand1]*self.nlanes\n', '             data_b = [case_operand2]*self.nlanes\n']"
numpy/numpy,v1.24.0,v1.24.1,"['         rev64 = self.rev64(self.load(range(self.nlanes)))\n', '         assert rev64 == data_rev64\n', ' \n', ""+    @pytest.mark.parametrize('func, intrin', [\n"", '+        (operator.lt, ""cmplt""),\n', '+        (operator.le, ""cmple""),\n', '+        (operator.gt, ""cmpgt""),\n', '+        (operator.ge, ""cmpge""),\n', '+        (operator.eq, ""cmpeq"")\n', '+    ])\n', '+    def test_operators_comparison(self, func, intrin):\n', '         if self._is_fp():\n', '             data_a = self._data()\n', '         else:\n', '             data_a = self._data(self._int_max() - self.nlanes)\n', '         data_b = self._data(self._int_min(), reverse=True)\n', '         vdata_a, vdata_b = self.load(data_a), self.load(data_b)\n', '+        intrin = getattr(self, intrin)\n', ' \n', '         mask_true = self._true_mask()\n', '         def to_bool(vector):\n', '             return [lane == mask_true for lane in vector]\n', '+\n', '+        data_cmp = [func(a, b) for a, b in zip(data_a, data_b)]\n', '+        cmp = to_bool(intrin(vdata_a, vdata_b))\n', '+        assert cmp == data_cmp\n', ' \n', '     def test_operators_logical(self):\n', '         if self._is_fp():\n']","['         rev64 = self.rev64(self.load(range(self.nlanes)))\n', '         assert rev64 == data_rev64\n', ' \n', '-    def test_operators_comparison(self):\n', '         if self._is_fp():\n', '             data_a = self._data()\n', '         else:\n', '             data_a = self._data(self._int_max() - self.nlanes)\n', '         data_b = self._data(self._int_min(), reverse=True)\n', '         vdata_a, vdata_b = self.load(data_a), self.load(data_b)\n', ' \n', '         mask_true = self._true_mask()\n', '         def to_bool(vector):\n', '             return [lane == mask_true for lane in vector]\n', '-        # equal\n', '-        data_eq = [a == b for a, b in zip(data_a, data_b)]\n', '-        cmpeq = to_bool(self.cmpeq(vdata_a, vdata_b))\n', '-        assert cmpeq == data_eq\n', '-        # not equal\n', '-        data_neq = [a != b for a, b in zip(data_a, data_b)]\n', '-        cmpneq = to_bool(self.cmpneq(vdata_a, vdata_b))\n', '-        assert cmpneq == data_neq\n', '-        # greater than\n', '-        data_gt = [a > b for a, b in zip(data_a, data_b)]\n', '-        cmpgt = to_bool(self.cmpgt(vdata_a, vdata_b))\n', '-        assert cmpgt == data_gt\n', '-        # greater than and equal\n', '-        data_ge = [a >= b for a, b in zip(data_a, data_b)]\n', '-        cmpge = to_bool(self.cmpge(vdata_a, vdata_b))\n', '-        assert cmpge == data_ge\n', '-        # less than\n', '-        data_lt  = [a < b for a, b in zip(data_a, data_b)]\n', '-        cmplt = to_bool(self.cmplt(vdata_a, vdata_b))\n', '-        assert cmplt == data_lt\n', '-        # less than and equal\n', '-        data_le  = [a <= b for a, b in zip(data_a, data_b)]\n', '-        cmple = to_bool(self.cmple(vdata_a, vdata_b))\n', '-        assert cmple == data_le\n', ' \n', '     def test_operators_logical(self):\n', '         if self._is_fp():\n']"
